q,chi1_z,chi2_z,PN_order,a_merger,a_star,abs_delta_a,method,delta_a_signed,q_key,chi1_key,chi2_key,updated_at,degree,m1,m2,nu,chi_eff,chi_a
0.95,-0.2947368421052632,-0.3789473684210527,0PN,3.298203537924302,4.557055705570557,1.2588521676462547,Padé,1.2588521676462547,0.95,-0.294736842105,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3379217273954117,0.04210526315789476
0.95,-0.3789473684210527,-0.3789473684210527,2PN,3.3112915210654856,4.384238423842384,1.0729469027768983,Padé,1.0729469027768983,0.95,-0.378947368421,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3789473684210527,0.0
0.95,-0.4631578947368421,-0.2947368421052632,0PN,3.305176428060593,4.669066906690669,1.363890478630076,Padé,1.363890478630076,0.95,-0.463157894737,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3767881241565453,-0.08421052631578946
0.95,0.0421052631578946,-0.3789473684210527,2PN,3.2333720464487,3.928992899289929,0.6956208528412291,Padé,0.6956208528412291,0.95,0.042105263158,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.17381916329284763,0.21052631578947364
0.95,-0.5473684210526316,-0.3789473684210527,0PN,3.332689957573004,4.949094909490949,1.616404951917945,Padé,1.616404951917945,0.95,-0.547368421053,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.46099865047233474,-0.08421052631578946
0.95,-0.6315789473684211,-0.3789473684210527,2PN,3.340704373781818,4.661866186618662,1.3211618128368436,Padé,1.3211618128368436,0.95,-0.631578947368,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.5020242914979758,-0.12631578947368421
0.95,-0.6315789473684211,-0.3789473684210527,1PN,3.340704373781818,3.677767776777678,0.3370634029958599,Padé,0.3370634029958599,0.95,-0.631578947368,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.5020242914979758,-0.12631578947368421
0.95,-0.6315789473684211,-0.3789473684210527,0PN,3.340704373781818,5.09070907090709,1.7500046971252723,Padé,1.7500046971252723,0.95,-0.631578947368,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.5020242914979758,-0.12631578947368421
0.95,-0.7157894736842105,-0.3789473684210527,1PN,3.346743089582001,3.751375137513751,0.40463204793175,Padé,0.40463204793175,0.95,-0.715789473684,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.5430499325236168,-0.16842105263157892
0.95,-0.7157894736842105,-0.3789473684210527,0PN,3.346743089582001,5.238723872387238,1.8919807828052373,Padé,1.8919807828052373,0.95,-0.715789473684,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.5430499325236168,-0.16842105263157892
0.95,-0.8,-0.3789473684210527,2PN,3.3432088411200924,4.844284428442844,1.5010755873227517,Padé,1.5010755873227517,0.95,-0.8,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.5840755735492578,-0.21052631578947367
0.95,-0.4631578947368421,-0.3789473684210527,0PN,3.322834770368024,4.813081308130813,1.490246537762789,Padé,1.490246537762789,0.95,-0.463157894737,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.4199730094466937,-0.0421052631578947
0.95,-0.8,-0.3789473684210527,1PN,3.3432088411200924,3.828182818281828,0.4849739771617356,Padé,0.4849739771617356,0.95,-0.8,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.5840755735492578,-0.21052631578947367
0.95,0.8,-0.4631578947368421,2PN,3.082121715264495,3.1745174517451744,0.0923957364806793,Padé,0.0923957364806793,0.95,0.8,-0.463157894737,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.15222672064777326,0.631578947368421
0.95,-0.3789473684210527,-0.3789473684210527,0PN,3.3112915210654856,4.682668266826682,1.3713767457611965,Padé,1.3713767457611965,0.95,-0.378947368421,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3789473684210527,0.0
0.95,0.1263157894736841,-0.3789473684210527,0PN,3.214744456533847,3.996999699969997,0.7822552434361492,Padé,0.7822552434361492,0.95,0.126315789474,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.1327935222672066,0.25263157894736843
0.95,-0.4631578947368421,-0.3789473684210527,1PN,3.322834770368024,3.543354335433543,0.2205195650655191,Padé,0.2205195650655191,0.95,-0.463157894737,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.4199730094466937,-0.0421052631578947
0.95,-0.7157894736842105,-0.3789473684210527,2PN,3.346743089582001,4.753875387538754,1.4071322979567529,Padé,1.4071322979567529,0.95,-0.715789473684,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.5430499325236168,-0.16842105263157892
0.95,0.5473684210526315,-0.3789473684210527,0PN,3.1201828163835787,3.527352735273527,0.4071699188899482,Padé,0.4071699188899482,0.95,0.547368421053,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.07233468286099853,0.4631578947368421
0.95,-0.5473684210526316,-0.3789473684210527,2PN,3.332689957573004,4.570657065706571,1.2379671081335668,Padé,1.2379671081335668,0.95,-0.547368421053,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.46099865047233474,-0.08421052631578946
0.95,-0.6315789473684211,-0.2105263157894737,1PN,3.307932854215961,3.529752975297529,0.221820121081568,Padé,0.221820121081568,0.95,-0.631578947368,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.41565452091767885,-0.21052631578947373
0.95,-0.3789473684210527,-0.3789473684210527,1PN,3.3112915210654856,3.481748174817482,0.1704566537519962,Padé,0.1704566537519962,0.95,-0.378947368421,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3789473684210527,0.0
0.95,-0.5473684210526316,-0.3789473684210527,1PN,3.332689957573004,3.608960896089609,0.2762709385166046,Padé,0.2762709385166046,0.95,-0.547368421053,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.46099865047233474,-0.08421052631578946
0.95,0.0421052631578946,-0.3789473684210527,1PN,3.2333720464487,3.212921292129213,0.0204507543194867,Padé,-0.0204507543194867,0.95,0.042105263158,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.17381916329284763,0.21052631578947364
0.95,0.0421052631578946,-0.3789473684210527,0PN,3.2333720464487,4.101010101010101,0.8676380545614015,Padé,0.8676380545614015,0.95,0.042105263158,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.17381916329284763,0.21052631578947364
0.95,-0.0421052631578947,-0.3789473684210527,2PN,3.251167299425923,4.021002100210021,0.769834800784098,Padé,0.769834800784098,0.95,-0.042105263158,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.21484480431848857,0.168421052631579
0.95,-0.0421052631578947,-0.3789473684210527,1PN,3.251167299425923,3.2617261726172613,0.0105588731913384,Padé,0.0105588731913384,0.95,-0.042105263158,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.21484480431848857,0.168421052631579
0.95,-0.0421052631578947,-0.3789473684210527,0PN,3.251167299425923,4.2090209020902085,0.9578536026642857,Padé,0.9578536026642857,0.95,-0.042105263158,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.21484480431848857,0.168421052631579
0.95,-0.1263157894736842,-0.3789473684210527,2PN,3.267997513198785,4.111411141114111,0.8434136279153255,Padé,0.8434136279153255,0.95,-0.126315789474,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.2558704453441296,0.12631578947368427
0.95,-0.1263157894736842,-0.3789473684210527,1PN,3.267997513198785,3.3129312931293127,0.0449337799305271,Padé,0.0449337799305271,0.95,-0.126315789474,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.2558704453441296,0.12631578947368427
0.95,-0.1263157894736842,-0.3789473684210527,0PN,3.267997513198785,4.32023202320232,1.0522345100035344,Padé,1.0522345100035344,0.95,-0.126315789474,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.2558704453441296,0.12631578947368427
0.95,-0.2105263157894737,-0.3789473684210527,2PN,3.283723667173746,4.201820182018202,0.9180965148444558,Padé,0.9180965148444558,0.95,-0.210526315789,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.29689608636977066,0.0842105263157895
0.95,-0.2105263157894737,-0.3789473684210527,1PN,3.283723667173746,3.3665366536653663,0.08281298649162,Padé,0.08281298649162,0.95,-0.210526315789,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.29689608636977066,0.0842105263157895
0.95,-0.2105263157894737,-0.3789473684210527,0PN,3.283723667173746,4.436243624362436,1.1525199571886895,Padé,1.1525199571886895,0.95,-0.210526315789,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.29689608636977066,0.0842105263157895
0.95,-0.2947368421052632,-0.3789473684210527,2PN,3.298203537924302,4.291429142914291,0.993225604989989,Padé,0.993225604989989,0.95,-0.294736842105,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3379217273954117,0.04210526315789476
0.95,-0.2947368421052632,-0.3789473684210527,1PN,3.298203537924302,3.422542254225422,0.12433871630112,Padé,0.12433871630112,0.95,-0.294736842105,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3379217273954117,0.04210526315789476
0.95,0.5473684210526315,-0.2947368421052632,2PN,3.100817067741612,3.256925692569257,0.1561086248276448,Padé,0.1561086248276448,0.95,0.547368421053,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.115519568151147,0.42105263157894735
0.95,0.1263157894736841,-0.2947368421052632,0PN,3.1951675095785346,3.885788578857886,0.6906210692793513,Padé,0.6906210692793513,0.95,0.126315789474,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.08960863697705812,0.21052631578947364
0.95,-0.5473684210526316,-0.2947368421052632,1PN,3.315584688890665,3.5369536953695366,0.2213690064788718,Padé,0.2213690064788718,0.95,-0.547368421053,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.41781376518218627,-0.12631578947368421
0.95,0.463157894736842,-0.2947368421052632,2PN,3.121647040819825,3.3545354535453544,0.2328884127255293,Padé,0.2328884127255293,0.95,0.463157894737,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.07449392712550598,0.3789473684210526
0.95,0.5473684210526315,-0.2947368421052632,1PN,3.100817067741612,2.9088908890889087,0.1919261786527033,Padé,-0.1919261786527033,0.95,0.547368421053,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.115519568151147,0.42105263157894735
0.95,-0.7157894736842105,-0.2105263157894737,0PN,3.315404127082589,4.919491949194919,1.60408782211233,Padé,1.60408782211233,0.95,-0.715789473684,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.45668016194331984,-0.25263157894736843
0.95,-0.8,-0.2105263157894737,1PN,3.3209077690367788,3.662566256625662,0.3416584875888833,Padé,0.3416584875888833,0.95,-0.8,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.4977058029689609,-0.2947368421052632
0.95,-0.8,-0.2105263157894737,0PN,3.3209077690367788,5.059505950595059,1.7385981815582805,Padé,1.7385981815582805,0.95,-0.8,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.4977058029689609,-0.2947368421052632
0.95,-0.5473684210526316,-0.2105263157894737,0PN,3.2986377975601924,4.655465546554655,1.356827748994463,Padé,1.356827748994463,0.95,-0.547368421053,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3746288798920378,-0.16842105263157897
0.95,-0.7157894736842105,-0.2105263157894737,2PN,3.315404127082589,4.5546554655465545,1.2392513384639656,Padé,1.2392513384639656,0.95,-0.715789473684,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.45668016194331984,-0.25263157894736843
0.95,-0.1263157894736842,-0.2105263157894737,1PN,3.2297747488315607,3.2025202520252023,0.0272544968063583,Padé,-0.0272544968063583,0.95,-0.126315789474,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.16950067476383268,0.04210526315789476
0.95,0.8,-0.2947368421052632,2PN,3.044524013987842,2.959295929592959,0.0852280843948829,Padé,-0.0852280843948829,0.95,0.8,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.23859649122807014,0.5473684210526316
0.95,0.7157894736842105,-0.2947368421052632,1PN,3.065391820633893,2.8312831283128315,0.2341086923210613,Padé,-0.2341086923210613,0.95,0.715789473684,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.1975708502024291,0.5052631578947369
0.95,0.7157894736842105,-0.2947368421052632,0PN,3.065391820633893,3.27052705270527,0.205135232071377,Padé,0.205135232071377,0.95,0.715789473684,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.1975708502024291,0.5052631578947369
0.95,0.631578947368421,-0.2947368421052632,2PN,3.0798979056637976,3.1585158515851584,0.0786179459213607,Padé,0.0786179459213607,0.95,0.631578947368,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.15654520917678805,0.4631578947368421
0.95,-0.6315789473684211,-0.2105263157894737,2PN,3.307932854215961,4.462646264626462,1.1547134104105012,Padé,1.1547134104105012,0.95,-0.631578947368,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.41565452091767885,-0.21052631578947373
0.95,0.8,-0.2947368421052632,1PN,3.044524013987842,2.792879287928793,0.2516447260590491,Padé,-0.2516447260590491,0.95,0.8,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.23859649122807014,0.5473684210526316
0.95,0.8,-0.2947368421052632,0PN,3.044524013987842,3.192119211921192,0.1475951979333496,Padé,0.1475951979333496,0.95,0.8,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.23859649122807014,0.5473684210526316
0.95,0.7157894736842105,-0.2947368421052632,2PN,3.065391820633893,3.0593059305930588,0.006085890040834,Padé,-0.006085890040834,0.95,0.715789473684,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.1975708502024291,0.5052631578947369
0.95,-0.2105263157894737,-0.2105263157894737,2PN,3.2460564100983764,4.005800580058006,0.7597441699596295,Padé,0.7597441699596295,0.95,-0.210526315789,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.21052631578947373,0.0
0.95,-0.2947368421052632,-0.2105263157894737,2PN,3.2612246294317697,4.097009700970097,0.8357850715383273,Padé,0.8357850715383273,0.95,-0.294736842105,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.2515519568151148,-0.04210526315789474
0.95,-0.1263157894736842,-0.2105263157894737,0PN,3.2297747488315607,4.077807780778078,0.848033031946517,Padé,0.848033031946517,0.95,-0.126315789474,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.16950067476383268,0.04210526315789476
0.95,-0.2105263157894737,-0.2105263157894737,0PN,3.2460564100983764,4.185018501850185,0.9389620917518084,Padé,0.9389620917518084,0.95,-0.210526315789,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.21052631578947373,0.0
0.95,-0.2947368421052632,-0.2105263157894737,1PN,3.2612246294317697,3.301730173017302,0.0405055435855321,Padé,0.0405055435855321,0.95,-0.294736842105,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.2515519568151148,-0.04210526315789474
0.95,-0.2947368421052632,-0.2105263157894737,0PN,3.2612246294317697,4.296229622962296,1.0350049935305266,Padé,1.0350049935305266,0.95,-0.294736842105,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.2515519568151148,-0.04210526315789474
0.95,-0.3789473684210527,-0.2105263157894737,2PN,3.2751361149075446,4.187418741874187,0.9122826269666424,Padé,0.9122826269666424,0.95,-0.378947368421,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.29257759784075577,-0.0842105263157895
0.95,-0.3789473684210527,-0.2105263157894737,1PN,3.2751361149075446,3.3545354535453544,0.0793993386378097,Padé,0.0793993386378097,0.95,-0.378947368421,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.29257759784075577,-0.0842105263157895
0.95,-0.3789473684210527,-0.2105263157894737,0PN,3.2751361149075446,4.411441144114411,1.1363050292068664,Padé,1.1363050292068664,0.95,-0.378947368421,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.29257759784075577,-0.0842105263157895
0.95,-0.4631578947368421,-0.2105263157894737,2PN,3.287657816920855,4.277027702770277,0.9893698858494222,Padé,0.9893698858494222,0.95,-0.463157894737,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.33360323886639676,-0.12631578947368421
0.95,-0.4631578947368421,-0.2105263157894737,1PN,3.287657816920855,3.41054105410541,0.1228832371845554,Padé,0.1228832371845554,0.95,-0.463157894737,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.33360323886639676,-0.12631578947368421
0.95,-0.4631578947368421,-0.2105263157894737,0PN,3.287657816920855,4.530653065306531,1.242995248385676,Padé,1.242995248385676,0.95,-0.463157894737,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.33360323886639676,-0.12631578947368421
0.95,-0.5473684210526316,-0.2105263157894737,1PN,3.2986377975601924,3.468946894689469,0.1703090971292766,Padé,0.1703090971292766,0.95,-0.547368421053,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3746288798920378,-0.16842105263157897
0.95,0.8,-0.0421052631578947,1PN,2.9923138852518103,2.66006600660066,0.3322478786511502,Padé,-0.3322478786511502,0.95,0.8,-0.042105263158,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.36815114709851554,0.42105263157894735
0.95,0.631578947368421,-0.2947368421052632,1PN,3.0798979056637976,2.869686968696869,0.2102109369669285,Padé,-0.2102109369669285,0.95,0.631578947368,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.15654520917678805,0.4631578947368421
0.95,0.631578947368421,-0.2947368421052632,0PN,3.0798979056637976,3.35053505350535,0.2706371478415525,Padé,0.2706371478415525,0.95,0.631578947368,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.15654520917678805,0.4631578947368421
0.95,-0.6315789473684211,-0.2105263157894737,0PN,3.307932854215961,4.784278427842784,1.4763455736268227,Padé,1.4763455736268227,0.95,-0.631578947368,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.41565452091767885,-0.21052631578947373
0.95,-0.5473684210526316,-0.2105263157894737,2PN,3.2986377975601924,4.369036903690369,1.0703991061301767,Padé,1.0703991061301767,0.95,-0.547368421053,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3746288798920378,-0.16842105263157897
0.95,-0.7157894736842105,-0.2105263157894737,1PN,3.315404127082589,3.5945594559455945,0.2791553288630055,Padé,0.2791553288630055,0.95,-0.715789473684,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.45668016194331984,-0.25263157894736843
0.95,-0.2105263157894737,-0.2105263157894737,1PN,3.2460564100983764,3.2513251325132515,0.005268722414875,Padé,0.005268722414875,0.95,-0.210526315789,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.21052631578947373,0.0
0.95,-0.8,-0.2105263157894737,2PN,3.3209077690367788,4.646664666466647,1.325756897429868,Padé,1.325756897429868,0.95,-0.8,-0.210526315789,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.4977058029689609,-0.2947368421052632
0.95,0.463157894736842,-0.2947368421052632,1PN,3.121647040819825,2.9480948094809483,0.1735522313388768,Padé,-0.1735522313388768,0.95,0.463157894737,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.07449392712550598,0.3789473684210526
0.95,-0.1263157894736842,-0.2947368421052632,2PN,3.24885396072105,4.0138013801380135,0.7649474194169636,Padé,0.7649474194169636,0.95,-0.126315789474,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.21268556005398115,0.0842105263157895
0.95,-0.3789473684210527,-0.2947368421052632,1PN,3.2931515839105256,3.416141614161416,0.1229900302508899,Padé,0.1229900302508899,0.95,-0.378947368421,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3357624831309043,-0.04210526315789476
0.95,-0.1263157894736842,-0.2947368421052632,0PN,3.24885396072105,4.197019701970197,0.9481657412491468,Padé,0.9481657412491468,0.95,-0.126315789474,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.21268556005398115,0.0842105263157895
0.95,-0.2105263157894737,-0.2947368421052632,1PN,3.2648460333908496,3.307330733073308,0.0424846996824577,Padé,0.0424846996824577,0.95,-0.210526315789,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.2537112010796222,0.04210526315789474
0.95,-0.2947368421052632,-0.2947368421052632,2PN,3.2796591774294424,4.1946194619461945,0.9149602845167522,Padé,0.9149602845167522,0.95,-0.294736842105,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.2947368421052632,0.0
0.95,-0.2947368421052632,-0.2947368421052632,1PN,3.2796591774294424,3.360936093609361,0.0812769161799185,Padé,0.0812769161799185,0.95,-0.294736842105,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.2947368421052632,0.0
0.95,-0.3789473684210527,-0.2947368421052632,2PN,3.2931515839105256,4.2842284228422844,0.9910768389317588,Padé,0.9910768389317588,0.95,-0.378947368421,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3357624831309043,-0.04210526315789476
0.95,-0.2105263157894737,-0.2947368421052632,2PN,3.2648460333908496,4.104210421042104,0.8393643876512549,Padé,0.8393643876512549,0.95,-0.210526315789,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.2537112010796222,0.04210526315789474
0.95,-0.3789473684210527,-0.2947368421052632,0PN,3.2931515839105256,4.544254425442544,1.2511028415320182,Padé,1.2511028415320182,0.95,-0.378947368421,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.3357624831309043,-0.04210526315789476
0.95,-0.2105263157894737,-0.2947368421052632,0PN,3.2648460333908496,4.308230823082308,1.0433847896914583,Padé,1.0433847896914583,0.95,-0.210526315789,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.2537112010796222,0.04210526315789474
0.95,0.0421052631578946,-0.2947368421052632,0PN,3.213881558810284,3.9857985798579856,0.7719170210477015,Padé,0.7719170210477015,0.95,0.042105263158,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.13063427800269917,0.1684210526315789
0.95,-0.0421052631578947,-0.2947368421052632,2PN,3.23181829623469,3.921792179217921,0.6899738829832307,Padé,0.6899738829832307,0.95,-0.042105263158,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.1716599190283401,0.12631578947368424
0.95,0.0421052631578946,-0.2947368421052632,1PN,3.213881558810284,3.1609160916091605,0.0529654672011234,Padé,-0.0529654672011234,0.95,0.042105263158,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.13063427800269917,0.1684210526315789
0.95,0.5473684210526315,-0.3789473684210527,2PN,3.1201828163835787,3.362536253625362,0.2423534372417832,Padé,0.2423534372417832,0.95,0.547368421053,-0.378947368421,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.07233468286099853,0.4631578947368421
0.95,0.5473684210526315,-0.2947368421052632,0PN,3.100817067741612,3.4329432943294327,0.3321262265878206,Padé,0.3321262265878206,0.95,0.547368421053,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.115519568151147,0.42105263157894735
0.95,-0.0421052631578947,-0.2947368421052632,0PN,3.23181829623469,4.0898089808980895,0.8579906846633989,Padé,0.8579906846633989,0.95,-0.042105263158,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.1716599190283401,0.12631578947368424
0.95,0.7157894736842105,-0.0421052631578947,2PN,3.00668597254608,2.732873287328733,0.2738126852173468,Padé,-0.2738126852173468,0.95,0.715789473684,-0.042105263158,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,0.3271255060728745,0.3789473684210526
0.95,-0.0421052631578947,-0.2947368421052632,1PN,3.23181829623469,3.2073207320732067,0.0244975641614839,Padé,-0.0244975641614839,0.95,-0.042105263158,-0.294736842105,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.1716599190283401,0.12631578947368424
0.95,0.2105263157894736,-0.4631578947368421,1PN,3.215106708374745,3.17051705170517,0.0445896566695749,Padé,-0.0445896566695749,0.95,0.210526315789,-0.463157894737,2026-07-03T16:22:36,,0.48717948717948717,0.5128205128205129,0.24983563445101908,-0.13495276653171395,0.33684210526315783
